date,symbol,setup_type,entry_close,score,scanner_name,param_set_id,pct_change,volume_ratio,close,notes,days_since_gap,gap_pct,gap_vol_ratio,gap_day_close_location_pct,gap_day_close_vs_open_pct,prior_65d_run_pct,prior_65d_weakness_pct,distance_to_52w_high_before_gap,holding_above_gap_open_days,gap_fill_pct,is_first_gap_in_6m,ep_tier,market_verdict,pct_above_ma20_on_day,pct_above_ma50_on_day,new_highs_52w_on_day,new_lows_52w_on_day,up_volume_ratio_on_day,advancing_on_day,declining_on_day,return_1d,nifty_return_1d,alpha_1d,return_3d,nifty_return_3d,alpha_3d,return_5d,nifty_return_5d,alpha_5d,return_10d,nifty_return_10d,alpha_10d,return_20d,nifty_return_20d,alpha_20d,mfe_3d,mae_3d,mfe_5d,mae_5d,mfe_10d,mae_10d,failed_to_gain_by_3d,failed_to_gain_by_5d,hit_2pct_by_3d,hit_5pct_by_5d,hit_8pct_by_10d
2025-05-05,GRAVITA,EPISODIC_PIVOT,1935.6,20.85,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",5.02,4.16,1935.6,Gap 5.0% 0d ago on 4.2x vol,0,5.02,4.16,53.36,1.75,-12.61,34.92,22.45,0,39.49,False,B,OFFENSIVE,68.5,76.32,5,0,0.8725,360,111,-3.35,-2.06,-1.29,-5.3,-2.47,-2.83,-1.95,1.13,-3.08,9.18,5.77,3.41,-4.12,7.27,-11.39,0.8,-6.32,0.8,-9.02,12.11,-9.02,False,False,False,False,True
2025-05-07,GRAVITA,EPISODIC_PIVOT,1905.7,20.85,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",5.02,4.16,1905.7,Gap 5.0% 2d ago on 4.2x vol,2,5.02,4.16,53.36,1.75,-12.61,34.92,22.45,1,39.49,False,B,OFFENSIVE,56.03,69.34,9,2,0.8241,347,125,-3.81,-1.3,-2.51,-0.41,2.34,-2.75,-0.14,4.18,-4.32,7.67,6.55,1.12,-2.85,8.8,-11.65,2.21,-7.59,2.21,-7.59,13.87,-7.59,False,False,True,False,True
2025-05-12,SCHNEIDER,EPISODIC_PIVOT,608.3,20.7,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",5.09,4.07,608.3,Gap 5.1% 0d ago on 4.1x vol,0,5.09,4.07,63.22,5.06,-19.31,25.28,32.17,0,28.52,True,B,OFFENSIVE,72.73,81.18,16,0,0.9676,446,27,1.95,0.43,1.52,4.08,2.86,1.22,9.47,4.59,4.88,11.57,4.93,6.64,29.14,8.78,20.36,4.87,-0.58,10.96,-0.58,12.44,-0.58,False,False,True,True,True
2025-05-13,SCHNEIDER,EPISODIC_PIVOT,620.15,20.7,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",5.09,4.07,620.15,Gap 5.1% 1d ago on 4.1x vol,1,5.09,4.07,63.22,5.06,-19.31,25.28,32.17,1,28.52,True,B,DEFENSIVE,68.71,82.03,12,1,0.5216,261,211,0.39,1.37,-0.98,5.31,3.67,1.64,5.53,2.84,2.69,12.55,4.57,7.98,24.78,8.52,16.26,6.08,-0.4,8.84,-0.4,19.86,-0.4,False,False,True,True,True
2025-05-14,GRSE,EPISODIC_PIVOT,2188.0,63.02,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",13.59,4.64,2188.0,Gap 13.6% 0d ago on 4.6x vol,0,13.59,4.64,54.71,0.6,26.98,42.04,6.34,0,30.71,False,A+,OFFENSIVE,75.48,85.84,21,0,0.8666,359,113,3.24,1.04,2.2,13.48,2.74,10.74,14.28,2.27,12.01,32.17,3.43,28.74,41.62,6.95,34.67,19.74,-1.88,19.74,-1.88,34.55,-1.88,False,False,True,True,True
2025-05-14,SCHNEIDER,EPISODIC_PIVOT,622.55,20.7,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",5.09,4.07,622.55,Gap 5.1% 2d ago on 4.1x vol,2,5.09,4.07,63.22,5.06,-19.31,25.28,32.17,2,28.52,True,B,OFFENSIVE,75.48,85.84,21,0,0.8666,359,113,1.69,1.04,0.65,6.96,2.74,4.22,6.91,2.27,4.64,25.08,3.43,21.65,23.32,6.95,16.37,8.43,0.02,8.88,0.02,27.12,0.02,False,False,True,True,True
2025-05-15,GRSE,EPISODIC_PIVOT,2258.8,63.02,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",13.59,4.64,2258.8,Gap 13.6% 1d ago on 4.6x vol,1,13.59,4.64,54.71,0.6,26.98,42.04,6.34,1,30.71,False,A+,OFFENSIVE,81.4,87.74,18,0,0.8677,353,119,9.87,1.21,8.66,6.0,0.4,5.6,22.02,0.94,21.08,36.8,2.85,33.95,31.85,4.23,27.62,15.99,-0.27,23.84,-0.27,39.32,-0.27,False,False,True,True,True
2025-05-16,GRSE,EPISODIC_PIVOT,2481.7,63.02,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",13.59,4.64,2481.7,Gap 13.6% 2d ago on 4.6x vol,2,13.59,4.64,54.71,0.6,26.98,42.04,6.34,2,30.71,False,B,OFFENSIVE,83.72,89.43,14,0,0.8127,321,151,0.05,0.46,-0.41,0.76,0.0,0.76,12.06,0.19,11.87,21.01,1.54,19.47,23.68,2.43,21.25,5.57,-5.35,16.71,-5.35,26.81,-5.35,False,False,True,True,True
2025-02-04,MOTHERSON,EPISODIC_PIVOT,137.92,21.71,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":3,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",5.28,4.11,137.92,Gap 5.3% 0d ago on 4.1x vol,0,5.28,4.11,15.43,0.3,0.0,0.0,19.27,0,5.22,True,B,DEFENSIVE,46.9,20.34,9,9,0.8739,343,122,-0.83,1.02,-1.85,0.11,0.35,-0.24,-6.74,-4.48,-2.26,-6.93,-8.39,1.46,-10.14,-8.44,-1.7,1.02,-1.68,1.02,-7.19,1.02,-12.27,False,False,False,False,False
2025-02-06,COHANCE,EPISODIC_PIVOT,1165.65,23.02,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":3,""min_gap_pct"":4.0,""min_gap_vol_ratio"":4.0}",5.43,4.24,1165.65,Gap 5.4% 3d ago on 4.2x vol,3,5.43,4.24,26.54,-5.06,0.0,0.0,3.68,1,100.0,True,B,DEFENSIVE,52.25,25.91,6,6,0.293,173,294,-0.69,-0.28,-0.41,-6.96,-5.08,-1.88,-3.91,-5.56,1.65,3.91,-6.17,10.08,0.03,-7.48,7.51,0.47,-7.56,0.47,-12.07,13.93,-12.07,False,False,False,False,True
