date,symbol,setup_type,entry_close,score,scanner_name,param_set_id,pct_change,volume_ratio,close,notes,days_since_gap,gap_pct,gap_vol_ratio,gap_day_close_location_pct,gap_day_close_vs_open_pct,prior_65d_run_pct,prior_65d_weakness_pct,distance_to_52w_high_before_gap,holding_above_gap_open_days,gap_fill_pct,is_first_gap_in_6m,ep_tier,market_verdict,pct_above_ma20_on_day,pct_above_ma50_on_day,new_highs_52w_on_day,new_lows_52w_on_day,up_volume_ratio_on_day,advancing_on_day,declining_on_day,return_1d,nifty_return_1d,alpha_1d,return_3d,nifty_return_3d,alpha_3d,return_5d,nifty_return_5d,alpha_5d,return_10d,nifty_return_10d,alpha_10d,return_20d,nifty_return_20d,alpha_20d,mfe_3d,mae_3d,mfe_5d,mae_5d,mfe_10d,mae_10d,failed_to_gain_by_3d,failed_to_gain_by_5d,hit_2pct_by_3d,hit_5pct_by_5d,hit_8pct_by_10d
2025-05-13,SCHNEIDER,EPISODIC_PIVOT,620.15,20.7,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",5.09,4.07,620.15,Gap 5.1% 1d ago on 4.1x vol,1,5.09,4.07,63.22,5.06,-19.31,25.28,32.17,1,28.52,True,B,DEFENSIVE,68.71,82.03,12,1,0.5216,261,211,0.39,1.37,-0.98,5.31,3.67,1.64,5.53,2.84,2.69,12.55,4.57,7.98,24.78,8.52,16.26,6.08,-0.4,8.84,-0.4,19.86,-0.4,False,False,True,True,True
2025-05-14,GRSE,EPISODIC_PIVOT,2188.0,63.02,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",13.59,4.64,2188.0,Gap 13.6% 0d ago on 4.6x vol,0,13.59,4.64,54.71,0.6,26.98,42.04,6.34,0,30.71,False,A+,OFFENSIVE,75.48,85.84,21,0,0.8666,359,113,3.24,1.04,2.2,13.48,2.74,10.74,14.28,2.27,12.01,32.17,3.43,28.74,41.62,6.95,34.67,19.74,-1.88,19.74,-1.88,34.55,-1.88,False,False,True,True,True
2025-05-14,RPOWER,EPISODIC_PIVOT,44.31,36.65,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",9.7,3.78,44.31,Gap 9.7% 2d ago on 3.8x vol,2,9.7,3.78,56.77,0.87,-3.59,33.26,18.2,2,30.4,False,B,OFFENSIVE,75.48,85.84,21,0,0.8666,359,113,-0.02,1.04,-1.06,3.11,2.74,0.37,1.44,2.27,-0.83,13.81,3.43,10.38,60.84,6.95,53.89,5.46,-1.02,5.64,-1.02,24.35,-1.04,False,False,True,True,True
2025-05-14,IFCI,EPISODIC_PIVOT,44.29,24.58,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",7.03,3.49,44.29,Gap 7.0% 2d ago on 3.5x vol,2,7.03,3.49,64.51,3.1,-30.22,37.35,37.62,2,21.38,False,B,OFFENSIVE,75.48,85.84,21,0,0.8666,359,113,1.04,1.04,0.0,17.45,2.74,14.71,13.84,2.27,11.57,58.75,3.43,55.32,45.83,6.95,38.88,22.31,-0.41,22.31,-0.41,62.56,-0.41,False,False,True,True,True
2025-05-14,SCHNEIDER,EPISODIC_PIVOT,622.55,20.7,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",5.09,4.07,622.55,Gap 5.1% 2d ago on 4.1x vol,2,5.09,4.07,63.22,5.06,-19.31,25.28,32.17,2,28.52,True,B,OFFENSIVE,75.48,85.84,21,0,0.8666,359,113,1.69,1.04,0.65,6.96,2.74,4.22,6.91,2.27,4.64,25.08,3.43,21.65,23.32,6.95,16.37,8.43,0.02,8.88,0.02,27.12,0.02,False,False,True,True,True
2025-05-15,GRSE,EPISODIC_PIVOT,2258.8,63.02,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",13.59,4.64,2258.8,Gap 13.6% 1d ago on 4.6x vol,1,13.59,4.64,54.71,0.6,26.98,42.04,6.34,1,30.71,False,A+,OFFENSIVE,81.4,87.74,18,0,0.8677,353,119,9.87,1.21,8.66,6.0,0.4,5.6,22.02,0.94,21.08,36.8,2.85,33.95,31.85,4.23,27.62,15.99,-0.27,23.84,-0.27,39.32,-0.27,False,False,True,True,True
2025-05-16,GRSE,EPISODIC_PIVOT,2481.7,63.02,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",13.59,4.64,2481.7,Gap 13.6% 2d ago on 4.6x vol,2,13.59,4.64,54.71,0.6,26.98,42.04,6.34,2,30.71,False,B,OFFENSIVE,83.72,89.43,14,0,0.8127,321,151,0.05,0.46,-0.41,0.76,0.0,0.76,12.06,0.19,11.87,21.01,1.54,19.47,23.68,2.43,21.25,5.57,-5.35,16.71,-5.35,26.81,-5.35,False,False,True,True,True
2025-05-26,ANURAS,EPISODIC_PIVOT,991.0,14.59,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",4.3,3.39,991.0,Gap 4.3% 0d ago on 3.4x vol,0,4.3,3.39,85.63,1.22,40.44,38.3,3.62,0,81.19,True,B,OFFENSIVE,82.03,84.78,18,1,0.6779,306,163,-0.03,0.08,-0.11,-0.13,0.83,-0.96,1.41,1.09,0.32,6.27,3.67,2.6,15.36,0.79,14.57,0.72,-1.51,2.02,-1.51,8.17,-1.51,False,False,False,False,True
2025-05-27,ANURAS,EPISODIC_PIVOT,990.75,14.59,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",4.3,3.39,990.75,Gap 4.3% 1d ago on 3.4x vol,1,4.3,3.39,85.63,1.22,40.44,38.3,3.62,1,81.19,True,B,OFFENSIVE,80.76,83.51,7,0,0.6264,216,256,0.03,0.27,-0.24,1.41,0.67,0.74,1.09,0.75,0.34,10.58,3.78,6.8,15.78,1.43,14.35,2.04,-1.27,2.04,-1.27,11.23,-1.27,False,False,True,False,True
2025-05-28,ANURAS,EPISODIC_PIVOT,991.05,14.59,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",4.3,3.39,991.05,Gap 4.3% 2d ago on 3.4x vol,2,4.3,3.39,85.63,1.22,40.44,38.3,3.62,2,81.19,True,B,DEFENSIVE,78.22,80.55,18,0,0.5934,224,247,-0.13,0.48,-0.61,1.41,0.74,0.67,3.37,0.97,2.4,11.19,3.4,7.79,14.4,2.22,12.18,2.01,-1.11,4.03,-1.11,12.51,-1.11,False,False,True,False,True
2025-06-26,HINDPETRO,EPISODIC_PIVOT,420.3,14.73,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",4.9,3.01,420.3,Gap 4.9% 2d ago on 3.0x vol,2,4.9,3.01,21.56,-1.52,21.37,24.47,7.03,1,44.68,True,B,OFFENSIVE,61.44,75.0,27,1,0.7976,284,185,4.45,0.61,3.84,4.79,1.03,3.76,3.88,1.07,2.81,4.98,1.33,3.65,3.47,1.35,2.12,5.45,-0.2,6.32,-0.2,8.3,-0.2,False,False,True,True,True
2025-08-05,GODFRYPHLP,EPISODIC_PIVOT,9874.5,22.75,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",5.19,4.38,9874.5,Gap 5.2% 0d ago on 4.4x vol,0,5.19,4.38,98.65,4.49,3.81,20.36,8.59,0,18.97,False,B,AVOID,27.67,35.01,15,2,0.5751,184,291,9.92,-1.03,10.95,0.76,-2.18,2.94,-2.48,-1.62,-0.86,12.05,1.43,10.62,5.86,0.31,5.55,15.89,-1.06,15.89,-3.13,15.96,-3.4,False,False,True,True,True
2025-08-06,GODFRYPHLP,EPISODIC_PIVOT,10854.5,22.75,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",5.19,4.38,10854.5,Gap 5.2% 1d ago on 4.4x vol,1,5.19,4.38,98.65,4.49,3.81,20.36,8.59,1,18.97,False,B,AVOID,22.01,33.12,6,8,0.243,105,371,-7.89,0.08,-7.97,-9.34,-0.57,-8.77,-7.44,0.09,-7.53,2.62,2.5,0.12,2.01,1.49,0.52,5.43,-9.99,5.43,-11.88,5.62,-12.12,False,False,True,True,False
2025-08-07,GODFRYPHLP,EPISODIC_PIVOT,9998.5,22.75,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",5.19,4.38,9998.5,Gap 5.2% 2d ago on 4.4x vol,2,5.19,4.38,98.65,4.49,3.81,20.36,8.59,2,18.97,False,B,AVOID,22.85,32.91,6,10,0.5184,240,234,-0.49,-1.25,0.76,-3.69,-0.68,-3.01,1.84,-0.34,2.18,5.68,2.1,3.58,6.59,1.72,4.87,4.52,-4.33,4.52,-4.33,14.67,-4.6,False,False,True,False,True
2025-08-18,PGEL,EPISODIC_PIVOT,528.6,24.5,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",6.61,3.71,528.6,Gap 6.6% 0d ago on 3.7x vol,0,6.61,3.71,27.32,1.26,-39.1,44.41,53.55,0,12.36,False,B,AVOID,42.47,38.49,26,1,0.7623,362,112,2.21,0.94,1.27,5.78,1.37,4.41,10.48,1.18,9.3,6.0,0.04,5.96,7.81,3.02,4.79,8.54,0.09,11.37,0.09,11.37,0.09,False,False,True,True,True
2025-08-18,TVSMOTOR,EPISODIC_PIVOT,3219.7,18.94,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",4.49,4.22,3219.7,Gap 4.5% 0d ago on 4.2x vol,0,4.49,4.22,70.75,2.02,6.29,12.8,0.8,0,17.33,True,B,AVOID,42.47,38.49,26,1,0.7623,362,112,1.0,0.94,0.06,1.9,1.37,0.53,2.02,1.18,0.84,4.66,0.04,4.62,8.7,3.02,5.68,2.74,-0.31,3.05,-0.31,5.41,-0.31,False,False,True,False,False
2025-08-19,PGEL,EPISODIC_PIVOT,540.3,24.5,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",6.61,3.71,540.3,Gap 6.6% 1d ago on 3.7x vol,1,6.61,3.71,27.32,1.26,-39.1,44.41,53.55,1,12.36,False,B,DEFENSIVE,53.65,42.8,22,1,0.9182,346,130,-0.68,0.41,-1.09,4.33,0.11,4.22,3.14,-1.42,4.56,2.39,-0.07,2.46,5.32,2.49,2.83,6.94,-1.17,8.96,-1.17,8.96,-1.67,False,False,True,True,True
2025-08-19,TVSMOTOR,EPISODIC_PIVOT,3251.9,18.94,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",4.49,4.22,3251.9,Gap 4.5% 1d ago on 4.2x vol,1,4.49,4.22,70.75,2.02,6.29,12.8,0.8,1,17.33,True,B,DEFENSIVE,53.65,42.8,22,1,0.9182,346,130,-0.68,0.41,-1.09,1.31,0.11,1.2,0.63,-1.42,2.05,4.56,-0.07,4.63,7.63,2.49,5.14,1.73,-0.94,2.03,-0.94,4.97,-0.94,False,False,False,False,False
2025-08-20,PGEL,EPISODIC_PIVOT,536.6,24.5,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",6.61,3.71,536.6,Gap 6.6% 2d ago on 3.7x vol,2,6.61,3.71,27.32,1.26,-39.1,44.41,53.55,2,12.36,False,B,OFFENSIVE,58.46,44.05,22,0,0.819,252,226,4.2,0.02,4.18,8.83,-0.17,9.0,0.87,-2.89,3.76,3.43,-1.1,4.53,5.74,2.01,3.73,9.71,-0.25,9.71,-0.25,9.86,-0.99,False,False,True,True,True
2025-08-20,TVSMOTOR,EPISODIC_PIVOT,3229.8,18.94,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",4.49,4.22,3229.8,Gap 4.5% 2d ago on 4.2x vol,2,4.49,4.22,70.75,2.02,6.29,12.8,0.8,2,17.33,True,B,OFFENSIVE,58.46,44.05,22,0,0.819,252,226,1.58,0.02,1.56,1.7,-0.17,1.87,0.81,-2.89,3.7,6.3,-1.1,7.4,9.81,2.01,7.8,2.73,-0.06,3.69,-0.06,8.37,-0.06,False,False,True,False,True
2025-11-07,PARADEEP,EPISODIC_PIVOT,173.95,14.97,detect_episodic_pivot,"detect_episodic_pivot:{""max_days_since_gap"":2,""min_gap_pct"":4.0,""min_gap_vol_ratio"":3.0}",4.66,3.21,173.95,Gap 4.7% 0d ago on 3.2x vol,0,4.66,3.21,82.25,1.46,-24.79,30.73,30.11,0,61.26,False,B,AVOID,38.97,44.54,13,17,0.7715,243,242,-3.79,0.14,-3.93,-7.48,0.97,-8.45,-6.46,0.71,-7.17,-11.61,-0.76,-10.85,-11.35,-2.23,-9.12,3.94,-9.17,3.94,-9.17,3.94,-12.04,False,False,True,False,False
